#twotheta, yobs, ycal, bkg, diff
1.294000e+001,1.300000e+001,1.976325e+001,1.976325e+001,-6.763248e+000
1.296000e+001,1.600000e+001,1.977384e+001,1.977384e+001,-3.773842e+000
1.298000e+001,1.600000e+001,1.978441e+001,1.978441e+001,-3.784405e+000
1.300000e+001,1.500000e+001,1.979494e+001,1.979494e+001,-4.794938e+000
1.302000e+001,1.900000e+001,1.980544e+001,1.980544e+001,-8.054386e-001
1.304000e+001,1.500000e+001,1.981591e+001,1.981591e+001,-4.815909e+000
1.306000e+001,1.800000e+001,1.982635e+001,1.982635e+001,-1.826347e+000
1.308000e+001,1.600000e+001,1.983676e+001,1.983676e+001,-3.836755e+000
1.310000e+001,1.500000e+001,1.984713e+001,1.984713e+001,-4.847132e+000
1.312000e+001,1.700000e+001,1.985748e+001,1.985748e+001,-2.857478e+000
1.314000e+001,1.800000e+001,1.986779e+001,1.986779e+001,-1.867792e+000
1.316000e+001,1.800000e+001,1.987808e+001,1.987808e+001,-1.878076e+000
1.318000e+001,1.600000e+001,1.988833e+001,1.988833e+001,-3.888328e+000
1.320000e+001,1.500000e+001,1.989855e+001,1.989855e+001,-4.898549e+000
1.322000e+001,1.600000e+001,1.990874e+001,1.990874e+001,-3.908740e+000
1.324000e+001,1.600000e+001,1.991890e+001,1.991890e+001,-3.918899e+000
1.326000e+001,1.700000e+001,1.992903e+001,1.992903e+001,-2.929027e+000
1.328000e+001,1.800000e+001,1.993912e+001,1.993912e+001,-1.939124e+000
1.330000e+001,1.700000e+001,1.994919e+001,1.994919e+001,-2.949190e+000
1.332000e+001,2.000000e+001,1.995922e+001,1.995922e+001,4.077511e-002
1.334000e+001,1.500000e+001,1.996923e+001,1.996923e+001,-4.969229e+000
1.336000e+001,1.400000e+001,1.997920e+001,1.997920e+001,-5.979201e+000
1.338000e+001,2.200000e+001,1.998914e+001,1.998914e+001,2.010857e+000
1.340000e+001,2.300000e+001,1.999905e+001,1.999905e+001,3.000946e+000
1.342000e+001,1.600000e+001,2.000893e+001,2.000893e+001,-4.008933e+000
1.344000e+001,1.600000e+001,2.001878e+001,2.001878e+001,-4.018781e+000
1.346000e+001,2.000000e+001,2.002860e+001,2.002860e+001,-2.859879e-002
1.348000e+001,2.200000e+001,2.003839e+001,2.003839e+001,1.961615e+000
1.350000e+001,2.200000e+001,2.004814e+001,2.004814e+001,1.951860e+000
1.352000e+001,1.700000e+001,2.005786e+001,2.005786e+001,-3.057864e+000
1.354000e+001,2.200000e+001,2.006756e+001,2.006756e+001,1.932443e+000
1.356000e+001,2.500000e+001,2.007722e+001,2.007722e+001,4.922781e+000
1.358000e+001,2.100000e+001,2.008685e+001,2.008685e+001,9.131499e-001
1.360000e+001,1.400000e+001,2.009645e+001,2.009645e+001,-6.096450e+000
1.362000e+001,1.500000e+001,2.010602e+001,2.010602e+001,-5.106019e+000
1.364000e+001,2.200000e+001,2.011556e+001,2.011556e+001,1.884444e+000
1.366000e+001,1.900000e+001,2.012506e+001,2.012506e+001,-1.125063e+000
1.368000e+001,1.800000e+001,2.013454e+001,2.013454e+001,-2.134538e+000
1.370000e+001,2.000000e+001,2.014398e+001,2.014398e+001,-1.439825e-001
1.372000e+001,1.500000e+001,2.015340e+001,2.015340e+001,-5.153396e+000
1.374000e+001,1.300000e+001,2.016278e+001,2.016278e+001,-7.162778e+000
1.376000e+001,1.700000e+001,2.017213e+001,2.017213e+001,-3.172129e+000
1.378000e+001,2.100000e+001,2.018145e+001,2.018145e+001,8.185507e-001
1.380000e+001,2.500000e+001,2.019074e+001,2.019074e+001,4.809262e+000
1.382000e+001,2.000000e+001,2.020000e+001,2.020000e+001,-1.999962e-001
